Date,Open,High,Low,Close,Adj Close,Volume
2014-03-18,1900.0,1909.0,1852.25,1868.199951171875,1722.61328125,1795672
2014-03-19,1873.0,1889.0,1850.75,1869.75,1724.0426025390625,621508
2014-03-20,1869.0,1874.800048828125,1848.050048828125,1856.550048828125,1711.8712158203125,310199
2014-03-21,1856.550048828125,1879.25,1856.550048828125,1868.550048828125,1722.9361572265625,284182
2014-03-24,1877.6500244140625,1903.0,1873.25,1886.300048828125,1739.3031005859375,329812
2014-03-25,1881.0,1912.0,1875.8499755859375,1901.699951171875,1753.502685546875,395158
2014-03-26,1911.0,1949.0,1911.0,1937.0999755859375,1786.14404296875,634815
2014-03-27,1941.0,1968.4000244140625,1920.1500244140625,1935.550048828125,1784.7149658203125,825829
2014-03-28,1935.9000244140625,1956.550048828125,1920.0999755859375,1931.4000244140625,1780.888427734375,326409
2014-03-31,1937.949951171875,1980.0,1925.0,1971.75,1818.093994140625,437613
2014-04-01,1976.0,1980.0,1922.0999755859375,1930.8499755859375,1780.3812255859375,288560
2014-04-02,1935.0,1948.699951171875,1922.8499755859375,1933.199951171875,1782.548095703125,268932
2014-04-03,1940.0,1964.4000244140625,1927.0,1939.699951171875,1788.5413818359375,307539
2014-04-04,1940.0,1950.0,1917.1500244140625,1927.199951171875,1777.0155029296875,195927
2014-04-07,1925.0,1936.0,1872.0,1904.949951171875,1756.4996337890625,319401
2014-04-09,1890.0,1940.0,1876.0,1932.5,1781.902587890625,698363
2014-04-10,1933.0,1973.5,1916.0999755859375,1959.949951171875,1807.21337890625,486855
2014-04-11,1941.0,1948.699951171875,1923.1500244140625,1935.699951171875,1784.8533935546875,504763
2014-04-15,1924.300048828125,1948.5999755859375,1904.0,1927.199951171875,1777.0155029296875,228758
2014-04-16,1929.25,1964.800048828125,1926.449951171875,1935.25,1784.438232421875,371554
2014-04-17,1937.5,1961.5,1915.9000244140625,1951.3499755859375,1799.28369140625,337629
2014-04-21,1953.449951171875,2001.0,1953.449951171875,1988.300048828125,1833.354248046875,481905
2014-04-22,1998.949951171875,2006.8499755859375,1967.0,1975.5999755859375,1821.643798828125,323792
2014-04-23,1984.9000244140625,1994.0,1969.0,1982.050048828125,1827.59130859375,398691
2014-04-24,1982.050048828125,1982.050048828125,1982.050048828125,1982.050048828125,1827.59130859375,0
2014-04-25,1990.0,1994.0,1917.0,1956.199951171875,1803.755615234375,1064921
2014-04-28,1950.0,1966.800048828125,1936.949951171875,1950.449951171875,1798.45361328125,258675
2014-04-29,1955.0,1961.0,1910.300048828125,1916.5,1767.149169921875,335612
2014-04-30,1921.0999755859375,1940.800048828125,1911.0,1923.0,1773.14306640625,243902
2014-05-02,1895.0,1908.699951171875,1880.050048828125,1883.4000244140625,1736.6290283203125,324650
2014-05-05,1883.0,1916.4000244140625,1866.0,1897.8499755859375,1749.9527587890625,352889
2014-05-06,1899.0,1916.050048828125,1883.0,1910.25,1761.3865966796875,239206
2014-05-07,1905.199951171875,1907.199951171875,1878.0999755859375,1881.25,1734.646240234375,246112
2014-05-08,1888.0,1900.0,1876.199951171875,1896.5999755859375,1748.800048828125,180796
2014-05-09,1880.0,1983.75,1880.0,1974.8499755859375,1820.9521484375,457287
2014-05-12,1975.0,2064.85009765625,1965.050048828125,2049.89990234375,1890.1536865234375,555623
2014-05-13,2080.0,2120.0,2042.550048828125,2090.35009765625,1927.4512939453125,528807
2014-05-14,2092.0,2120.0,2059.5,2085.199951171875,1922.7027587890625,329237
2014-05-15,2082.0,2127.0,2078.0,2117.85009765625,1952.8084716796875,441637
2014-05-16,2200.0,2318.5,2140.10009765625,2152.14990234375,1984.435302734375,808438
2014-05-19,2190.0,2250.0,2190.0,2214.64990234375,2042.064697265625,490566
2014-05-20,2222.0,2236.800048828125,2182.550048828125,2194.0,2023.0242919921875,225127
2014-05-21,2201.0,2209.949951171875,2166.0,2169.199951171875,2000.1566162109375,186665
2014-05-22,2204.949951171875,2287.0,2204.949951171875,2264.800048828125,2088.30712890625,679922
2014-05-23,2278.699951171875,2403.0,2265.35009765625,2385.85009765625,2199.923828125,397790
2014-05-26,2407.5,2505.0,2314.050048828125,2341.300048828125,2158.84521484375,778712
2014-05-27,2345.949951171875,2368.0,2289.0,2302.050048828125,2122.653564453125,241821
2014-05-28,2290.0,2360.300048828125,2285.25,2309.949951171875,2129.9384765625,352579
2014-05-29,2303.10009765625,2337.699951171875,2255.050048828125,2305.85009765625,2126.15771484375,352983
2014-05-30,2314.14990234375,2339.949951171875,2254.0,2271.800048828125,2094.761474609375,189180
2014-06-02,2270.0,2340.35009765625,2270.0,2324.300048828125,2143.169677734375,246577
2014-06-03,2344.699951171875,2356.800048828125,2310.0,2336.85009765625,2154.7421875,372134
2014-06-04,2339.300048828125,2393.050048828125,2338.0,2372.050048828125,2187.19921875,296026
2014-06-05,2410.0,2427.0,2367.14990234375,2381.199951171875,2195.6357421875,553410
2014-06-06,2402.0,2412.89990234375,2380.0,2392.050048828125,2205.640869140625,252012
2014-06-09,2415.0,2449.0,2387.050048828125,2435.14990234375,2245.38134765625,315081
2014-06-10,2475.0,2484.0,2411.0,2464.300048828125,2272.259765625,559445
2014-06-11,2470.0,2482.5,2433.0,2448.550048828125,2257.737548828125,395488
2014-06-12,2420.0,2488.35009765625,2406.75,2480.85009765625,2287.5205078125,446513
2014-06-13,2485.0,2496.0,2393.550048828125,2403.35009765625,2216.059814453125,328108
2014-06-16,2399.0,2409.0,2360.5,2381.14990234375,2195.58935546875,225806
2014-06-17,2388.0,2422.5,2381.0,2414.449951171875,2226.294921875,190284
2014-06-18,2415.0,2449.0,2400.0,2435.0,2245.2431640625,501190
2014-06-19,2441.0,2449.0,2371.0,2380.050048828125,2194.575439453125,305893
2014-06-20,2363.25,2397.35009765625,2362.0,2366.39990234375,2181.9892578125,135952
2014-06-23,2392.0,2394.949951171875,2351.050048828125,2380.300048828125,2194.80615234375,158501
2014-06-24,2390.0,2422.0,2389.199951171875,2414.60009765625,2226.43310546875,217974
2014-06-25,2414.949951171875,2528.0,2391.10009765625,2471.0,2278.438232421875,430866
2014-06-26,2485.0,2503.949951171875,2437.5,2486.89990234375,2293.098876953125,539042
2014-06-27,2480.050048828125,2480.050048828125,2440.0,2454.699951171875,2263.408203125,151990
2014-06-30,2454.949951171875,2469.5,2428.199951171875,2439.35009765625,2249.25439453125,240672
2014-07-01,2453.800048828125,2605.39990234375,2446.60009765625,2583.800048828125,2382.447509765625,1505073
2014-07-02,2593.800048828125,2665.0,2568.25,2641.949951171875,2436.0654296875,775548
2014-07-03,2650.0,2662.0,2615.0,2629.89990234375,2424.954833984375,395691
2014-07-04,2627.0,2654.300048828125,2616.64990234375,2642.5,2436.572998046875,346996
2014-07-07,2649.0,2660.0,2618.60009765625,2638.85009765625,2433.20751953125,252391
2014-07-08,2660.0,2661.14990234375,2578.0,2589.64990234375,2387.841552734375,325370
2014-07-09,2607.0,2607.0,2492.199951171875,2516.449951171875,2320.34619140625,406355
2014-07-10,2517.0,2630.0,2490.0,2531.699951171875,2334.407470703125,349298
2014-07-11,2525.0,2560.949951171875,2472.0,2504.64990234375,2309.465087890625,273178
2014-07-14,2482.0,2525.550048828125,2482.0,2509.64990234375,2314.07568359375,142260
2014-07-15,2526.0,2549.35009765625,2507.0,2518.449951171875,2322.189453125,171337
2014-07-16,2524.949951171875,2584.800048828125,2502.0,2572.14990234375,2371.705810546875,255637
2014-07-17,2575.0,2579.75,2527.25,2560.35009765625,2360.824951171875,214428
2014-07-18,2550.0,2553.199951171875,2505.0,2524.60009765625,2327.861328125,260815
2014-07-21,2524.60009765625,2573.0,2524.60009765625,2541.35009765625,2343.305419921875,238243
2014-07-22,2545.800048828125,2561.0,2493.64990234375,2513.39990234375,2317.533447265625,236100
2014-07-23,2525.14990234375,2529.449951171875,2479.0,2490.050048828125,2296.00341796875,253475
2014-07-24,2500.0,2511.0,2485.0,2498.699951171875,2303.97900390625,288868
2014-07-25,2497.0,2537.0,2496.89990234375,2509.300048828125,2313.753173828125,230984
2014-07-28,2510.0,2525.0,2492.60009765625,2505.5,2310.249755859375,182179
2014-07-30,2509.949951171875,2560.0,2485.0,2552.449951171875,2353.54052734375,189655
2014-07-31,2564.75,2590.0,2511.39990234375,2524.050048828125,2327.353759765625,958095
2014-08-01,2510.0,2626.550048828125,2509.0,2586.0,2384.47607421875,943610
2014-08-04,2590.0,2660.0,2571.39990234375,2645.699951171875,2439.5234375,480503
2014-08-05,2653.699951171875,2675.0,2628.60009765625,2665.85009765625,2458.103759765625,412319
2014-08-06,2654.0,2670.0,2630.35009765625,2637.0,2431.501953125,238191
2014-08-07,2629.5,2667.0,2629.5,2649.39990234375,2442.935546875,286075
2014-08-08,2629.0,2635.0,2593.5,2622.60009765625,2418.223876953125,266242
2014-08-11,2639.0,2672.0,2635.050048828125,2664.550048828125,2456.904541015625,226565
2014-08-12,2672.0,2684.949951171875,2647.199951171875,2664.25,2456.6279296875,223239
2014-08-13,2653.300048828125,2674.949951171875,2643.0,2650.949951171875,2444.364501953125,186796
2014-08-14,2645.0,2693.0,2645.0,2666.550048828125,2458.74951171875,311544
2014-08-18,2651.14990234375,2722.5,2651.14990234375,2703.550048828125,2492.865478515625,359547
2014-08-19,2715.0,2760.0,2712.199951171875,2749.300048828125,2535.05029296875,404906
2014-08-20,2749.0,2755.0,2724.949951171875,2737.85009765625,2524.492431640625,212477
2014-08-21,2743.949951171875,2771.0,2738.10009765625,2750.550048828125,2536.20263671875,206504
2014-08-22,2756.0,2767.89990234375,2729.0,2754.85009765625,2540.167724609375,192631
2014-08-25,2781.0,2824.949951171875,2779.199951171875,2805.85009765625,2587.193603515625,390940
2014-08-26,2785.0,2799.89990234375,2755.0,2772.39990234375,2556.35009765625,295099
2014-08-27,2785.0,2798.64990234375,2760.75,2769.25,2564.545654296875,308090
2014-08-28,2775.0,2803.699951171875,2761.699951171875,2784.5,2578.66845703125,444326
2014-09-01,2804.0,2930.0,2792.0,2912.800048828125,2697.484619140625,640846
2014-09-02,2929.0,2966.0,2907.800048828125,2915.050048828125,2699.568603515625,431825
2014-09-03,2940.0,2942.0,2897.0,2908.550048828125,2693.549072265625,423897
2014-09-04,2910.0,2923.550048828125,2883.10009765625,2897.75,2683.547119140625,254066
2014-09-05,2872.0,2901.949951171875,2859.89990234375,2880.75,2667.8037109375,262632
2014-09-08,2875.0,2924.39990234375,2856.0,2915.64990234375,2700.124267578125,393871
2014-09-09,2930.0,2932.0,2903.0,2910.0,2694.890869140625,194446
2014-09-10,2891.050048828125,2919.949951171875,2885.0,2906.949951171875,2692.0673828125,185112
2014-09-11,2905.0,2924.0,2876.25,2917.10009765625,2701.466796875,280993
2014-09-12,2921.0,2979.0,2921.0,2971.800048828125,2752.122802734375,453657
2014-09-15,2970.89990234375,2974.39990234375,2930.0,2962.60009765625,2743.603271484375,287604
2014-09-16,2955.0,2980.300048828125,2931.0,2950.35009765625,2732.259033203125,360771
2014-09-17,2950.0,2985.0,2916.25,2967.199951171875,2747.863525390625,313982
2014-09-18,2978.0,3060.0,2960.0,3042.699951171875,2817.782470703125,369872
2014-09-19,3045.199951171875,3094.0,3030.0,3082.39990234375,2854.547607421875,276972
2014-09-22,3074.300048828125,3085.0,3041.5,3066.199951171875,2839.545166015625,228956
2014-09-23,3079.0,3112.0,3054.10009765625,3061.800048828125,2835.470703125,331237
2014-09-24,3075.0,3090.0,3031.0,3071.800048828125,2844.731201171875,211358
2014-09-25,3075.0,3100.0,3043.0,3057.25,2831.256591796875,318285
2014-09-26,3040.300048828125,3087.0,2961.89990234375,3038.0,2813.429931640625,290099
2014-09-29,3036.0,3037.0,3001.85009765625,3008.14990234375,2785.786376953125,217945
2014-09-30,3018.0,3078.0,3013.800048828125,3062.85009765625,2836.442626953125,293390
2014-10-01,3048.0,3081.89990234375,2961.14990234375,2970.949951171875,2751.3359375,513843
2014-10-07,2971.0,2994.0,2934.0,2938.64990234375,2721.423828125,295318
2014-10-08,2939.0,2968.0,2924.050048828125,2951.10009765625,2732.953125,283872
2014-10-09,2961.0,3013.550048828125,2961.0,3006.199951171875,2783.97998046875,292837
2014-10-10,2990.10009765625,2995.0,2942.0,2966.199951171875,2746.937255859375,249861
2014-10-13,2941.0,2980.0,2925.050048828125,2972.85009765625,2753.095947265625,158747
2014-10-14,2980.10009765625,2992.699951171875,2957.10009765625,2962.10009765625,2743.140380859375,176342
2014-10-15,2962.10009765625,2962.10009765625,2962.10009765625,2962.10009765625,2743.140380859375,0
2014-10-16,2956.10009765625,2980.0,2912.0,2936.85009765625,2719.757080078125,168761
2014-10-17,2940.0,2960.699951171875,2902.0,2941.10009765625,2723.692626953125,283917
2014-10-20,2978.0,3014.800048828125,2978.0,3003.699951171875,2781.6650390625,196994
2014-10-21,3015.0,3084.75,3010.0,3075.699951171875,2848.343017578125,220013
2014-10-22,3092.0,3189.0,3085.39990234375,3177.199951171875,2942.340087890625,398874
2014-10-27,3171.0,3190.0,3105.5,3169.699951171875,2935.394287109375,160160
2014-10-28,3169.699951171875,3169.699951171875,3130.050048828125,3151.35009765625,2918.40087890625,220379
2014-10-29,3166.0,3219.0,3145.39990234375,3205.39990234375,2968.45556640625,228343
2014-10-30,3221.85009765625,3299.0,3171.0,3240.25,3000.729248046875,1274329
2014-10-31,3265.0,3350.0,3246.25,3337.25,3090.558837890625,902391
2014-11-03,3330.0,3334.0,3276.0,3286.85009765625,3043.884521484375,452092
2014-11-05,3295.0,3327.85009765625,3280.0,3288.949951171875,3045.82958984375,267172
2014-11-07,3286.0,3318.699951171875,3249.14990234375,3288.35009765625,3045.274169921875,302843
2014-11-10,3285.0,3315.0,3268.050048828125,3307.800048828125,3063.2861328125,207284
2014-11-11,3298.0,3334.89990234375,3291.14990234375,3329.0,3082.919189453125,213365
2014-11-12,3329.0,3371.300048828125,3310.0,3359.75,3111.395263671875,261098
2014-11-13,3370.0,3396.0,3321.699951171875,3328.550048828125,3082.502197265625,235947
2014-11-14,3329.10009765625,3344.0,3320.300048828125,3329.550048828125,3083.42822265625,115687
2014-11-17,3321.949951171875,3370.0,3313.10009765625,3341.199951171875,3094.21728515625,186565
2014-11-18,3341.0,3376.75,3324.550048828125,3364.60009765625,3115.88720703125,276896
2014-11-19,3378.0,3395.0,3323.60009765625,3343.39990234375,3096.2548828125,213795
2014-11-20,3343.0,3364.800048828125,3312.0,3335.5,3088.9384765625,164288
2014-11-21,3333.050048828125,3364.0,3305.550048828125,3355.050048828125,3107.043212890625,261401
2014-11-24,3350.35009765625,3363.10009765625,3334.0,3353.10009765625,3105.237548828125,156584
2014-11-25,3358.0,3388.0,3281.64990234375,3288.85009765625,3045.73681640625,343894
2014-11-26,3280.0,3306.89990234375,3248.699951171875,3284.0,3041.2451171875,223306
2014-11-27,3286.699951171875,3305.39990234375,3257.199951171875,3263.449951171875,3022.214599609375,244311
2014-11-28,3279.0,3359.699951171875,3276.0,3346.199951171875,3098.84765625,275680
2014-12-01,3341.0,3432.0,3335.0,3389.14990234375,3138.622802734375,510490
2014-12-02,3395.0,3395.0,3352.050048828125,3356.85009765625,3108.7109375,165773
2014-12-03,3365.85009765625,3414.699951171875,3365.85009765625,3391.5,3140.799072265625,286735
2014-12-04,3392.0,3415.0,3384.199951171875,3406.85009765625,3155.0146484375,199285
2014-12-05,3411.0,3417.0,3390.0,3410.10009765625,3158.024169921875,140056
2014-12-08,3430.0,3440.0,3366.10009765625,3379.85009765625,3130.01025390625,203336
2014-12-09,3390.0,3390.0,3319.800048828125,3336.550048828125,3089.910888671875,221590
2014-12-10,3323.050048828125,3345.0,3303.199951171875,3323.39990234375,3077.73291015625,236136
2014-12-11,3325.0,3352.0,3286.75,3341.10009765625,3094.12451171875,156314
2014-12-12,3352.0,3394.39990234375,3342.300048828125,3379.300048828125,3129.5009765625,241538
2014-12-15,3374.0,3379.89990234375,3346.300048828125,3368.75,3119.730712890625,135240
2014-12-16,3345.0,3383.699951171875,3301.5,3309.85009765625,3065.184326171875,217196
2014-12-17,3290.0,3315.0,3250.75,3261.949951171875,3020.8251953125,267012
2014-12-18,3300.0,3399.25,3270.050048828125,3385.300048828125,3135.05712890625,283235
2014-12-19,3401.0,3462.0,3350.25,3359.39990234375,3111.072021484375,473560
2014-12-22,3381.949951171875,3412.5,3358.10009765625,3393.5,3142.65087890625,194933
2014-12-23,3395.0,3424.0,3385.10009765625,3398.699951171875,3147.466796875,202035
2014-12-24,3400.0,3420.0,3332.800048828125,3365.5,3116.720947265625,403056
2014-12-26,3367.0,3388.699951171875,3326.0,3333.10009765625,3086.7158203125,210882
2014-12-29,3335.050048828125,3380.0,3335.050048828125,3347.199951171875,3099.7734375,211257
2014-12-30,3350.0,3368.64990234375,3339.449951171875,3347.25,3099.81982421875,109577
2014-12-31,3305.0,3341.89990234375,3299.75,3329.800048828125,3083.65966796875,281626
2015-01-01,3320.25,3360.0,3320.25,3340.75,3093.80029296875,299232
2015-01-02,3360.0,3383.0,3350.5,3359.60009765625,3111.257080078125,233924
2015-01-05,3382.0,3469.35009765625,3376.050048828125,3447.800048828125,3192.937255859375,536747
2015-01-06,3439.0,3439.0,3382.5,3395.25,3144.271728515625,422743
2015-01-07,3400.0,3458.949951171875,3382.050048828125,3437.75,3183.63037109375,369241
2015-01-08,3465.0,3509.550048828125,3444.0,3475.5,3218.58984375,422022
2015-01-09,3500.0,3507.699951171875,3429.949951171875,3468.199951171875,3211.8291015625,194054
2015-01-12,3470.0,3483.64990234375,3445.14990234375,3462.89990234375,3206.921142578125,152803
2015-01-13,3483.800048828125,3515.0,3462.10009765625,3468.25,3211.8759765625,237771
2015-01-14,3471.85009765625,3531.0,3461.300048828125,3516.0,3256.095947265625,429069
2015-01-15,3550.35009765625,3638.64990234375,3540.0,3625.800048828125,3357.779052734375,670686
2015-01-16,3615.25,3625.0,3592.050048828125,3616.60009765625,3349.259521484375,379075
2015-01-19,3627.699951171875,3642.5,3615.199951171875,3626.25,3358.1962890625,192537
2015-01-20,3618.0,3636.0,3584.5,3605.550048828125,3339.0263671875,333315
2015-01-21,3623.0,3690.0,3592.0,3634.699951171875,3366.021484375,402419
2015-01-22,3648.0,3648.0,3592.10009765625,3597.25,3331.33984375,318883
2015-01-23,3634.0,3639.75,3575.0,3606.699951171875,3340.091064453125,337571
2015-01-27,3644.949951171875,3704.699951171875,3585.14990234375,3687.89990234375,3415.288818359375,1278436
2015-01-28,3692.0,3758.5,3692.0,3725.800048828125,3450.387451171875,672705
2015-01-29,3745.0,3745.0,3677.0,3688.800048828125,3416.122314453125,603103
2015-01-30,3700.0,3741.0,3626.550048828125,3647.35009765625,3377.736572265625,284786
2015-02-02,3647.35009765625,3725.0,3620.0,3669.449951171875,3398.20263671875,319679
2015-02-03,3708.0,3708.0,3600.0,3607.85009765625,3341.156982421875,220676
2015-02-04,3620.0,3634.0,3550.5,3557.550048828125,3294.574462890625,203545
2015-02-05,3579.0,3597.0,3508.0,3522.699951171875,3262.30029296875,379633
2015-02-06,3529.75,3533.5,3490.0,3502.60009765625,3243.6865234375,198214
2015-02-09,3490.0,3497.199951171875,3400.0,3411.300048828125,3159.135498046875,286868
2015-02-10,3393.0,3478.0,3360.0,3393.85009765625,3142.975341796875,547537
2015-02-11,3406.0,3470.800048828125,3406.0,3454.75,3199.37353515625,341769
2015-02-12,3468.0,3559.75,3468.0,3551.89990234375,3289.342041015625,436882
2015-02-13,3565.0,3627.0,3531.300048828125,3616.949951171875,3349.583251953125,321186
2015-02-16,3620.0,3650.0,3561.5,3572.10009765625,3308.049072265625,260901
2015-02-18,3575.0,3584.0,3547.050048828125,3564.949951171875,3301.42724609375,161803
2015-02-19,3575.0,3615.0,3562.14990234375,3595.14990234375,3329.394775390625,214789
2015-02-20,3610.0,3614.0,3542.0,3547.35009765625,3285.128173828125,240749
2015-02-23,3561.0,3575.0,3532.85009765625,3545.89990234375,3283.785400390625,163132
2015-02-24,3573.85009765625,3600.0,3553.199951171875,3588.300048828125,3323.0517578125,143983
2015-02-25,3595.0,3615.0,3564.10009765625,3579.89990234375,3315.272216796875,173339
2015-02-26,3567.300048828125,3581.89990234375,3483.14990234375,3496.85009765625,3238.361572265625,429598
2015-02-27,3497.0,3618.85009765625,3496.85009765625,3604.39990234375,3337.961181640625,378654
2015-03-02,3648.10009765625,3730.0,3632.25,3711.449951171875,3437.097900390625,386182
2015-03-03,3718.0,3734.35009765625,3689.550048828125,3708.64990234375,3434.5048828125,206296
2015-03-04,3750.0,3789.699951171875,3647.25,3678.39990234375,3406.490966796875,340907
2015-03-05,3677.0,3711.25,3641.35009765625,3678.75,3406.8154296875,152837
2015-03-09,3632.300048828125,3690.89990234375,3623.0,3671.300048828125,3399.915771484375,218786
2015-03-10,3689.0,3689.0,3640.25,3646.75,3377.180908203125,182667
2015-03-11,3642.050048828125,3672.0,3615.35009765625,3656.449951171875,3386.163818359375,198508
2015-03-12,3667.39990234375,3719.949951171875,3662.10009765625,3685.199951171875,3412.788818359375,308505
2015-03-13,3705.0,3717.199951171875,3625.10009765625,3650.699951171875,3380.8388671875,363024
2015-03-16,3651.0,3677.0,3637.800048828125,3647.050048828125,3377.45849609375,182829
2015-03-17,3665.0,3688.949951171875,3623.550048828125,3661.550048828125,3390.88671875,185250
2015-03-18,3663.0,3678.0,3642.300048828125,3664.89990234375,3393.98876953125,177261
2015-03-19,3671.0,3695.0,3648.0,3655.0,3384.82080078125,252139
